time_s,flow_Lps
6.9894,0.00001
6.9944,0.00001
6.9994,0.00001
7.0044,0.00001
7.0094,0.00001
7.0144,0.00001
7.0194,0.00001
7.0244,0.00001
7.0294,0.00001
7.0344,0.00001
7.0394,0.00001
7.0444,0.00001
7.0494,0.00001
7.0544,0.00001
7.0594,0.00001
7.0644,0.00001
7.0694,0.00001
7.0744,0.00001
7.0794,0.00001
7.0844,0.00001
7.0894,0.00001
7.0944,0.00001
7.0994,0.00001
7.1044,0.00001
7.1094,0.00001
7.1144,0.00001
7.1194,0.00001
7.1245,0.00001
7.1295,0.00001
7.1345,0.00001
7.1395,0.00001
7.1445,0.00001
7.1495,0.00001
7.1545,0.00001
7.1595,0.00001
7.1645,0.00001
7.1695,0.00001
7.1745,0.00001
7.1795,0.00001
7.1845,0.00001
7.1895,0.00001
7.1945,0.00001
7.1995,0.00001
7.2045,0.00001
7.2095,0.00001
7.2145,0.00001
7.2195,0.00001
7.2245,0.00001
7.2295,0.00001
7.2345,0.00000
7.2395,0.00000
7.2445,0.00000
7.2495,0.00000
7.2545,0.00000
7.2595,0.00000
7.2645,0.00000
7.2695,0.00000
7.2745,0.00000
7.2795,0.00000
7.2846,0.00000
7.2896,0.00000
7.2946,0.00000
7.2996,0.00000
7.3046,0.00000
7.3096,0.00000
7.3146,0.00000
7.3196,0.00000
7.3246,0.00000
7.3296,0.00000
7.3346,0.00000
7.3396,0.00000
7.3446,0.00000
7.3496,0.00000
7.3546,0.00000
7.3596,0.00000
7.3646,0.00000
7.3696,0.00000
7.3746,0.00000
7.3796,0.00000
7.3846,0.00000
7.3896,0.00000
7.3946,0.00000
7.3996,0.00000
7.4046,0.00000
7.4096,0.00000
7.4146,0.00000
7.4196,0.00000
7.4246,0.00000
7.4296,0.00000
7.4346,0.00000
7.4396,0.00000
7.4447,0.00000
7.4497,0.00000
7.4547,0.00000
7.4597,0.00000
7.4647,0.00000
7.4697,0.00000
7.4747,0.00000
7.4797,0.00000
7.4847,0.00000
7.4897,0.00000
7.4947,0.00000
7.4997,0.00000
7.5047,0.00000
7.5097,0.00000
7.5147,0.00000
7.5197,0.00000
7.5247,0.00000
7.5297,0.00000
7.5347,0.00000
7.5397,0.00000
7.5447,0.00000
7.5497,0.00000
7.5547,0.00000
7.5597,0.00000
7.5647,0.00000
7.5697,0.00000
7.5747,0.00000
7.5797,0.00000
7.5847,0.00000
7.5897,0.00000
7.5947,0.00000
7.5997,0.00000
7.6048,0.00000
7.6098,0.00000
7.6148,0.00000
7.6198,0.00000
7.6248,0.00000
7.6298,0.00000
7.6348,0.00000
7.6398,0.00000
7.6448,0.00000
7.6498,0.00000
7.6548,0.00000
7.6598,0.00000
7.6648,0.00000
7.6698,0.00000
7.6748,0.00000
7.6798,0.00000
7.6848,0.00000
7.6898,0.00000
7.6948,0.00000
7.6998,0.00000
7.7048,0.00000
7.7098,0.00000
7.7148,0.00000
7.7198,0.00000
7.7248,0.00000
7.7298,0.00000
7.7348,0.00000
7.7398,0.00000
7.7448,0.00000
7.7498,0.00000
7.7548,0.00000
7.7598,0.00000
7.7649,0.00000
7.7699,0.00000
7.7749,0.00000
7.7799,0.00000
7.7849,0.00000
7.7899,0.00000
7.7949,0.00000
7.7999,0.00000
7.8049,0.00000
7.8099,0.00000
7.8149,0.00000
7.8199,0.00000
7.8249,0.00000
7.8299,0.00000
7.8349,0.00000
7.8399,0.00000
7.8449,0.00000
7.8499,0.00000
7.8549,0.00000
7.8599,0.00000
7.8649,0.00000
7.8699,0.00000
7.8749,0.00000
7.8799,0.00000
7.8849,0.00000
7.8899,0.00000
7.8949,0.00000
7.8999,0.00000
7.9049,0.00000
7.9099,0.00000
7.9149,0.00000
7.9199,0.00000
7.9250,0.00000
7.9300,0.00000
7.9350,0.00000
7.9400,0.00000
7.9450,0.00000
7.9500,0.00000
7.9550,0.00000
7.9600,0.00000
7.9650,0.00000
7.9700,0.00000
7.9750,0.00000
7.9800,0.00000
7.9850,0.00000
7.9900,0.00000
7.9950,0.00000
8.0000,0.00000
