time_s,flow_Lps
6.9894,0.01384
6.9944,0.01379
6.9994,0.01373
7.0044,0.01368
7.0094,0.01362
7.0144,0.01357
7.0194,0.01351
7.0244,0.01346
7.0294,0.01341
7.0344,0.01335
7.0394,0.01330
7.0444,0.01325
7.0494,0.01319
7.0544,0.01314
7.0594,0.01309
7.0644,0.01304
7.0694,0.01299
7.0744,0.01293
7.0794,0.01288
7.0844,0.01283
7.0894,0.01278
7.0944,0.01273
7.0994,0.01268
7.1044,0.01263
7.1094,0.01258
7.1144,0.01253
7.1194,0.01248
7.1245,0.01243
7.1295,0.01238
7.1345,0.01233
7.1395,0.01228
7.1445,0.01223
7.1495,0.01218
7.1545,0.01213
7.1595,0.01208
7.1645,0.01204
7.1695,0.01199
7.1745,0.01194
7.1795,0.01189
7.1845,0.01185
7.1895,0.01180
7.1945,0.01175
7.1995,0.01170
7.2045,0.01166
7.2095,0.01161
7.2145,0.01156
7.2195,0.01152
7.2245,0.01147
7.2295,0.01143
7.2345,0.01138
7.2395,0.01134
7.2445,0.01129
7.2495,0.01125
7.2545,0.01120
7.2595,0.01116
7.2645,0.01111
7.2695,0.01107
7.2745,0.01102
7.2795,0.01098
7.2846,0.01094
7.2896,0.01089
7.2946,0.01085
7.2996,0.01081
7.3046,0.01076
7.3096,0.01072
7.3146,0.01068
7.3196,0.01063
7.3246,0.01059
7.3296,0.01055
7.3346,0.01051
7.3396,0.01047
7.3446,0.01042
7.3496,0.01038
7.3546,0.01034
7.3596,0.01030
7.3646,0.01026
7.3696,0.01022
7.3746,0.01018
7.3796,0.01014
7.3846,0.01010
7.3896,0.01006
7.3946,0.01002
7.3996,0.00998
7.4046,0.00994
7.4096,0.00990
7.4146,0.00986
7.4196,0.00982
7.4246,0.00978
7.4296,0.00974
7.4346,0.00970
7.4396,0.00966
7.4447,0.00962
7.4497,0.00958
7.4547,0.00955
7.4597,0.00951
7.4647,0.00947
7.4697,0.00943
7.4747,0.00940
7.4797,0.00936
7.4847,0.00932
7.4897,0.00928
7.4947,0.00925
7.4997,0.00921
7.5047,0.00917
7.5097,0.00914
7.5147,0.00910
7.5197,0.00906
7.5247,0.00903
7.5297,0.00899
7.5347,0.00896
7.5397,0.00892
7.5447,0.00888
7.5497,0.00885
7.5547,0.00881
7.5597,0.00878
7.5647,0.00874
7.5697,0.00871
7.5747,0.00867
7.5797,0.00864
7.5847,0.00860
7.5897,0.00857
7.5947,0.00854
7.5997,0.00850
7.6048,0.00847
7.6098,0.00843
7.6148,0.00840
7.6198,0.00837
7.6248,0.00833
7.6298,0.00830
7.6348,0.00827
7.6398,0.00823
7.6448,0.00820
7.6498,0.00817
7.6548,0.00814
7.6598,0.00810
7.6648,0.00807
7.6698,0.00804
7.6748,0.00801
7.6798,0.00798
7.6848,0.00794
7.6898,0.00791
7.6948,0.00788
7.6998,0.00785
7.7048,0.00782
7.7098,0.00779
7.7148,0.00776
7.7198,0.00772
7.7248,0.00769
7.7298,0.00766
7.7348,0.00763
7.7398,0.00760
7.7448,0.00757
7.7498,0.00754
7.7548,0.00751
7.7598,0.00748
7.7649,0.00745
7.7699,0.00742
7.7749,0.00739
7.7799,0.00736
7.7849,0.00733
7.7899,0.00730
7.7949,0.00728
7.7999,0.00725
7.8049,0.00722
7.8099,0.00719
7.8149,0.00716
7.8199,0.00713
7.8249,0.00710
7.8299,0.00708
7.8349,0.00705
7.8399,0.00702
7.8449,0.00699
7.8499,0.00696
7.8549,0.00694
7.8599,0.00691
7.8649,0.00688
7.8699,0.00685
7.8749,0.00683
7.8799,0.00680
7.8849,0.00677
7.8899,0.00674
7.8949,0.00672
7.8999,0.00669
7.9049,0.00666
7.9099,0.00664
7.9149,0.00661
7.9199,0.00658
7.9250,0.00656
7.9300,0.00653
7.9350,0.00651
7.9400,0.00648
7.9450,0.00645
7.9500,0.00643
7.9550,0.00640
7.9600,0.00638
7.9650,0.00635
7.9700,0.00633
7.9750,0.00630
7.9800,0.00628
7.9850,0.00625
7.9900,0.00623
7.9950,0.00620
8.0000,0.00618
